ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LVT,DTI,FEDTI,LVTCheck,DVTCheck1,MDTI,DVTCheck2,FInalCheck
3190,6451,266,353,224,412311,49477.32,362833.68,2175.37,670,0.88,0.4678918,0.337214385,0,0,0.337214385,0,FALSE
3191,3688,222,417,346,355174,49724.36,305449.64,1458.26,789,0.86,0.662489154,0.395406725,0,0,0.395406725,0,FALSE
3192,4831,268,394,370,458434,55012.08,403421.92,1926,752,0.88,0.612295591,0.398675223,0,0,0.398675223,0,FALSE
3193,6166,411,376,238,364117,29129.36,334987.64,1798.29,727,0.92,0.457880311,0.291646124,0,0,0.291646124,0,FALSE
3194,4340,319,386,427,439770,101147.1,338622.9,1427.65,846,0.77,0.589781106,0.328951613,1,0,0.328951613,0,FALSE
3195,5403,217,494,277,312486,18749.16,293736.84,2155.34,570,0.94,0.581776791,0.398915417,0,0,0.398915417,0,FALSE
3196,6226,401,366,379,266892,72060.84,194831.16,821.42,842,0.73,0.316000642,0.131933826,1,1,0.131933826,1,TRUE
3197,2101,208,419,233,391786,70521.48,321264.52,1724.62,701,0.82,1.230185626,0.820856735,0,0,0.820856735,0,FALSE
3198,7970,231,460,350,471451,122577.26,348873.74,1470.87,817,0.74,0.315165621,0.184550816,1,1,0.184550816,1,TRUE
3199,9074,248,483,200,383534,69036.12,314497.88,1501.46,798,0.82,0.268069209,0.165468371,0,1,0.165468371,1,FALSE
3200,9091,308,365,202,355853,35585.3,320267.7,1920.17,670,0.9,0.307465625,0.211216588,0,1,0.211216588,1,FALSE
3201,9135,300,381,232,298113,23849.04,274263.96,1156.31,838,0.92,0.226525452,0.126580186,0,1,0.126580186,1,FALSE
3202,4419,478,421,374,461824,87746.56,374077.44,1577.13,802,0.81,0.644971713,0.356897488,0,0,0.356897488,0,FALSE
3203,9410,463,370,391,287461,48868.37,238592.63,1750.71,592,0.83,0.31612221,0.186047821,0,1,0.186047821,1,FALSE
3204,5479,251,361,351,331094,89395.38,241698.62,1297.49,719,0.73,0.412573462,0.236811462,1,0,0.236811462,1,FALSE
3205,2660,445,433,382,399286,91835.78,307450.22,1467.81,793,0.77,1.025492481,0.551808271,1,0,0.551808271,0,FALSE
3206,9883,443,467,299,467097,60722.61,406374.39,1940.09,756,0.87,0.318637054,0.196305778,0,1,0.196305778,1,FALSE
3207,8935,353,442,398,297963,83429.64,214533.36,1574.17,590,0.72,0.309700056,0.17618019,1,1,0.17618019,1,TRUE
3208,2219,230,431,428,259830,62359.2,197470.8,1313.78,634,0.76,1.082821091,0.592059486,1,0,0.592059486,0,FALSE
3209,7928,263,363,437,328774,88768.98,240005.02,1145.82,753,0.73,0.27860999,0.144528254,1,1,0.144528254,1,TRUE
3210,5544,373,416,272,479528,52748.08,426779.92,1799.32,812,0.89,0.515930736,0.32455267,0,0,0.32455267,0,FALSE
3211,7224,322,393,413,319191,70222.02,248968.98,1049.66,833,0.78,0.301447951,0.145301772,1,1,0.145301772,1,TRUE
3212,8670,337,417,393,467014,135434.06,331579.94,2433.02,514,0.71,0.412920415,0.280625144,1,0,0.280625144,0,FALSE
3213,5561,280,364,260,419747,37777.23,381969.77,2802.76,511,0.91,0.666563568,0.504002877,0,0,0.504002877,0,FALSE
3214,4693,243,492,210,380732,110412.28,270319.72,1139.68,819,0.71,0.444210526,0.242846793,1,0,0.242846793,1,FALSE
3215,4982,334,405,380,268907,34957.91,233949.09,1116.91,793,0.87,0.448797672,0.224189081,0,0,0.224189081,1,FALSE
3216,7893,342,495,373,430977,30168.39,400808.61,2666.59,645,0.93,0.491142785,0.337842392,0,0,0.337842392,0,FALSE
3217,5969,407,415,366,301904,54342.72,247561.28,1328.96,722,0.82,0.421671972,0.222643659,0,0,0.222643659,1,FALSE
3218,8054,434,428,368,269839,51269.41,218569.59,1603.79,576,0.81,0.351848771,0.199129625,0,1,0.199129625,1,FALSE
3219,2380,319,444,284,295685,65050.7,230634.3,972.36,830,0.78,0.848470588,0.408554622,1,0,0.408554622,0,FALSE
3220,9781,406,395,411,317430,63486,253944,1863.35,566,0.8,0.314420816,0.190507106,0,1,0.190507106,1,FALSE
3221,9643,491,427,438,458366,50420.26,407945.74,2993.36,542,0.89,0.451038059,0.31041792,0,0,0.31041792,0,FALSE
3222,2415,295,491,399,383773,69079.14,314693.86,1689.34,747,0.82,1.190202899,0.699519669,0,0,0.699519669,0,FALSE
3223,4061,414,374,216,269465,24251.85,245213.15,1631.41,648,0.91,0.648955922,0.401726176,0,0,0.401726176,0,FALSE
3224,8452,490,395,335,377537,41529.07,336007.93,2014.54,678,0.89,0.38269522,0.238350686,0,0,0.238350686,1,FALSE
3225,7809,323,382,445,299865,83962.2,215902.8,1030.75,754,0.72,0.279261109,0.131995134,1,1,0.131995134,1,TRUE
3226,2840,412,478,250,252244,20179.52,232064.48,1702.81,528,0.92,1.000989437,0.599580986,0,0,0.599580986,0,FALSE
3227,6546,301,460,446,297796,20845.72,276950.28,1167.63,807,0.93,0.362760464,0.178373052,0,0,0.178373052,1,FALSE
3228,2383,282,491,412,330640,85966.4,244673.6,1627.82,626,0.74,1.180369282,0.683096937,1,0,0.683096937,0,FALSE
3229,3939,495,454,316,473172,127756.44,345415.56,2534.54,574,0.73,0.964595075,0.643447576,1,0,0.643447576,0,FALSE
3230,2214,268,414,219,313368,53272.56,260095.44,1730.42,603,0.83,1.188536585,0.781580849,0,0,0.781580849,0,FALSE
3231,2696,492,448,414,476722,61973.86,414748.14,1980.07,760,0.87,1.236672849,0.734447329,0,0,0.734447329,0,FALSE
3232,9411,213,492,279,372556,22353.36,350202.64,2569.66,544,0.94,0.377607056,0.27304856,0,0,0.27304856,1,FALSE
3233,4782,303,380,447,267732,64255.68,203476.32,1219.94,681,0.76,0.491413634,0.255110832,1,0,0.255110832,1,FALSE
3234,4445,283,468,432,434509,95591.98,338917.02,1428.89,827,0.78,0.5876018,0.321460067,1,0,0.321460067,0,FALSE
3235,9207,411,479,241,374631,82418.82,292212.18,1231.98,843,0.78,0.256650375,0.133809058,1,1,0.133809058,1,TRUE
3236,5177,291,450,232,355544,88886,266658,1431.48,741,0.75,0.464454317,0.27650763,1,0,0.27650763,1,FALSE
3237,6122,452,381,301,307803,36936.36,270866.64,1141.98,808,0.88,0.371770663,0.186537079,0,0,0.186537079,1,FALSE
3238,4170,438,456,405,495061,84160.37,410900.63,3015.04,543,0.83,1.034541966,0.723031175,0,0,0.723031175,0,FALSE
3239,4877,355,381,322,312986,46947.9,266038.1,1595.03,689,0.85,0.543988107,0.327051466,0,0,0.327051466,0,FALSE
3240,9603,470,456,359,264822,45019.74,219802.26,1317.83,688,0.83,0.271043424,0.137231074,0,1,0.137231074,1,FALSE
3241,3934,465,372,377,453876,59003.88,394872.12,1664.8,831,0.87,0.731774276,0.423182511,0,0,0.423182511,0,FALSE
3242,9070,448,481,377,250071,42512.07,207558.93,875.08,799,0.83,0.240471885,0.096480706,0,1,0.096480706,1,FALSE
3243,9083,208,399,442,434239,39081.51,395157.49,2628.99,604,0.91,0.40493119,0.289440713,0,0,0.289440713,0,FALSE
3244,6805,318,405,211,334892,53582.72,281309.28,1510.13,735,0.84,0.359166789,0.221914769,0,1,0.221914769,1,FALSE
3245,8892,326,354,204,258776,62106.24,196669.76,1179.13,682,0.76,0.232020918,0.132605713,1,1,0.132605713,1,TRUE
3246,3300,328,431,259,347831,80001.13,267829.87,1965.24,545,0.77,0.904012121,0.595527273,1,0,0.595527273,0,FALSE
3247,2462,411,350,280,437991,26279.46,411711.54,2210.16,739,0.94,1.320536149,0.89770918,0,0,0.89770918,0,FALSE
3248,9724,384,413,310,367258,33053.22,334204.78,1409.02,812,0.91,0.258743316,0.144901275,0,1,0.144901275,1,FALSE
3249,2554,429,491,231,235059,68167.11,166891.89,796.77,790,0.71,0.762635082,0.31196946,1,0,0.31196946,0,FALSE
3250,4711,405,488,298,386527,65709.59,320817.41,2354.04,507,0.83,0.752502653,0.499690087,0,0,0.499690087,0,FALSE
3251,5259,440,362,344,441656,75081.52,366574.48,2689.79,578,0.83,0.729376307,0.511464157,0,0,0.511464157,0,FALSE
3252,4944,232,443,285,481871,43368.39,438502.61,2093.48,766,0.91,0.617613269,0.423438511,0,0,0.423438511,0,FALSE
3253,6737,372,403,223,486070,72910.5,413159.5,3031.62,559,0.85,0.5981327,0.449995547,0,0,0.449995547,0,FALSE
3254,2617,303,493,396,380916,83801.52,297114.48,1252.65,820,0.78,0.934142147,0.47865877,1,0,0.47865877,0,FALSE
3255,7001,499,477,204,295316,70875.84,224440.16,1646.86,529,0.76,0.40377946,0.23523211,1,0,0.23523211,1,FALSE
3256,3494,339,433,370,279788,47563.96,232224.04,979.07,844,0.83,0.607060675,0.280214654,0,0,0.280214654,0,FALSE
3257,9558,324,377,409,305589,58061.91,247527.09,1646.8,637,0.81,0.288428542,0.172295459,0,1,0.172295459,1,FALSE
3258,9241,210,448,337,404365,68742.05,335622.95,2462.68,577,0.83,0.374167298,0.266494968,0,0,0.266494968,1,FALSE
3259,6892,317,469,390,457537,91507.4,366029.6,2194.53,677,0.8,0.489049623,0.318417005,0,0,0.318417005,0,FALSE
3260,4980,338,432,287,363097,54464.55,308632.45,2053.34,614,0.85,0.624566265,0.412317269,0,0,0.412317269,0,FALSE
3261,4817,321,451,425,307963,73911.12,234051.88,1717.39,505,0.76,0.605021798,0.356526884,1,0,0.356526884,0,FALSE
3262,6490,379,454,396,284813,14240.65,270572.35,1140.74,822,0.95,0.365137134,0.175768875,0,0,0.175768875,1,FALSE
3263,2031,378,440,213,483732,96746.4,386985.6,2320.17,658,0.8,1.650009847,1.142378139,0,0,1.142378139,0,FALSE
3264,2732,298,471,404,253694,20295.52,233398.48,1252.93,702,0.92,0.887968521,0.458612738,0,0,0.458612738,0,FALSE
3265,4649,453,436,329,462305,23115.25,439189.75,2633.16,696,0.95,0.828384599,0.566392773,0,0,0.566392773,0,FALSE
3266,2568,396,406,323,438882,57054.66,381827.34,2801.71,548,0.87,1.529092679,1.091008567,0,0,1.091008567,0,FALSE
3267,9917,324,468,390,361931,83244.13,278686.87,2044.91,553,0.77,0.325391752,0.206202481,1,1,0.206202481,1,TRUE
3268,9552,279,446,408,230572,39197.24,191374.76,1404.24,533,0.83,0.265623953,0.14701005,0,1,0.14701005,1,FALSE
3269,3740,421,481,225,400968,20048.4,380919.6,2044.86,735,0.95,0.848090909,0.546754011,0,0,0.546754011,0,FALSE
3270,5734,213,395,417,240949,48189.8,192759.2,1282.43,610,0.8,0.402411929,0.223653645,0,0,0.223653645,1,FALSE
3271,5895,320,385,391,277016,30471.76,246544.24,1640.26,614,0.89,0.464166243,0.278245971,0,0,0.278245971,1,FALSE
3272,6570,470,358,412,490965,34367.55,456597.45,3350.35,514,0.93,0.698683409,0.509946728,0,0,0.509946728,0,FALSE
3273,2561,202,481,282,372270,48395.1,323874.9,2154.75,648,0.87,1.218176494,0.841370558,0,0,0.841370558,0,FALSE
3274,7047,205,358,344,266044,47887.92,218156.08,1600.75,550,0.82,0.35586065,0.227153399,0,1,0.227153399,1,FALSE
3275,3575,376,360,420,389523,112961.67,276561.33,1658.12,685,0.71,0.787166434,0.46380979,1,0,0.46380979,0,FALSE
3276,8007,394,439,296,246227,19698.16,226528.84,1216.06,711,0.92,0.292876233,0.15187461,0,1,0.15187461,1,FALSE
3277,8801,245,426,283,443446,110861.5,332584.5,1402.19,846,0.75,0.267718441,0.159321668,1,1,0.159321668,1,TRUE
3278,5838,267,441,223,325607,65121.4,260485.6,1098.22,836,0.8,0.347588215,0.188115793,0,1,0.188115793,1,FALSE
3279,8808,390,399,233,303882,63815.22,240066.78,1439.32,690,0.79,0.279441417,0.163410536,1,1,0.163410536,1,TRUE
3280,3615,439,498,272,345234,75951.48,269282.52,1975.9,560,0.78,0.881023513,0.546583679,1,0,0.546583679,0,FALSE
3281,8895,212,389,207,307890,83130.3,224759.7,1495.33,602,0.73,0.258946599,0.16810905,1,1,0.16810905,1,TRUE
3282,8190,232,366,280,384999,88549.77,296449.23,1415.29,769,0.77,0.280010989,0.172807082,1,1,0.172807082,1,TRUE
3283,8636,446,388,309,454651,50011.61,404639.39,2172.19,737,0.89,0.383880269,0.251527327,0,0,0.251527327,1,FALSE
3284,4343,348,490,338,385233,50080.29,335152.71,2459.23,544,0.87,0.837032006,0.566251439,0,0,0.566251439,0,FALSE
3285,9782,378,396,425,406998,89539.56,317458.44,1338.42,838,0.78,0.259396851,0.13682478,1,1,0.13682478,1,TRUE
3286,3392,296,447,312,403883,117126.07,286756.93,2104.12,579,0.71,0.93134434,0.620318396,1,0,0.620318396,0,FALSE
3287,6424,395,464,255,423083,114232.41,308850.59,2266.24,535,0.73,0.52618929,0.352777086,1,0,0.352777086,0,FALSE
3288,2307,393,454,293,420522,71488.74,349033.26,2322.13,603,0.83,1.500706545,1.006558301,0,0,1.006558301,0,FALSE
3289,7945,323,413,371,404918,68836.06,336081.94,2014.98,677,0.83,0.392949025,0.253616111,0,0,0.253616111,1,FALSE
3290,7238,455,350,285,275852,35860.76,239991.24,1288.32,726,0.87,0.328588008,0.177993921,0,1,0.177993921,1,FALSE
3291,9096,284,355,359,276756,55351.2,221404.8,1624.59,563,0.8,0.288323439,0.178604881,0,1,0.178604881,1,FALSE
3292,3438,289,368,366,408502,40850.2,367651.8,2697.7,572,0.9,1.08222804,0.784671321,0,0,0.784671321,0,FALSE
3293,9714,319,454,207,433103,82289.57,350813.43,2574.14,509,0.81,0.365878114,0.264992794,0,0,0.264992794,1,FALSE
3294,3257,388,461,321,498716,49871.6,448844.4,2409.49,724,0.9,1.09901443,0.739788149,0,0,0.739788149,0,FALSE
3295,7349,330,460,440,407532,57054.48,350477.52,1881.44,708,0.86,0.423382773,0.256013063,0,0,0.256013063,1,FALSE
3296,6799,410,463,209,380231,38023.1,342207.9,1442.76,811,0.9,0.371342845,0.212201794,0,0,0.212201794,1,FALSE
3297,3579,379,374,233,282257,79031.96,203225.04,1491.19,542,0.72,0.692145851,0.416649902,1,0,0.416649902,0,FALSE
3298,2518,405,444,382,481414,96282.8,385131.2,1623.73,816,0.8,1.13372915,0.644849087,0,0,0.644849087,0,FALSE
3299,3671,321,473,293,299566,83878.48,215687.52,909.35,843,0.72,0.543816399,0.247711795,1,0,0.247711795,1,FALSE
3300,8400,376,370,288,480453,134526.84,345926.16,2538.28,525,0.72,0.425271429,0.30217619,1,0,0.30217619,0,FALSE
3301,4023,202,491,324,363608,72721.6,290886.4,1744.01,688,0.8,0.686306239,0.433509819,0,0,0.433509819,0,FALSE
3302,2199,483,449,398,348316,45281.08,303034.92,1626.76,713,0.87,1.344592997,0.739772624,0,0,0.739772624,0,FALSE
3303,8042,487,480,393,305268,36632.16,268635.84,1442.1,724,0.88,0.348433226,0.179321064,0,1,0.179321064,1,FALSE
3304,9608,456,460,397,331561,36471.71,295089.29,1963.24,639,0.89,0.340990841,0.204333888,0,1,0.204333888,1,FALSE
3305,5669,304,480,414,458826,123883.02,334942.98,2457.69,546,0.73,0.644856236,0.433531487,1,0,0.433531487,0,FALSE
3306,3558,494,392,255,385664,77132.8,308531.2,2052.67,618,0.8,0.897602586,0.576916807,0,0,0.576916807,0,FALSE
3307,8813,252,477,364,460274,46027.4,414246.6,2483.62,667,0.9,0.405834563,0.28181323,0,0,0.28181323,0,FALSE
3308,2613,483,357,212,405483,105425.58,300057.42,1265.05,849,0.74,0.88673938,0.484137007,1,0,0.484137007,0,FALSE
3309,5293,369,434,400,412684,90790.48,321893.52,2361.94,570,0.78,0.673519743,0.446238428,1,0,0.446238428,0,FALSE
3310,7656,291,425,235,242708,29124.96,213583.04,1567.2,570,0.88,0.328918495,0.204702194,0,1,0.204702194,1,FALSE
3311,9262,210,398,202,394533,82851.93,311681.07,2287.01,580,0.79,0.334378104,0.24692399,1,1,0.24692399,1,TRUE
3312,9900,332,492,350,479877,124768.02,355108.98,2362.55,640,0.74,0.357227273,0.238641414,1,1,0.238641414,1,TRUE
3313,4706,242,455,359,481889,28913.34,452975.66,1909.76,836,0.94,0.630208245,0.405813855,0,0,0.405813855,0,FALSE
3314,2756,296,446,289,299864,14993.2,284870.8,1895.25,641,0.95,1.061774311,0.687681422,0,0,0.687681422,0,FALSE
3315,3052,404,471,387,268245,69743.7,198501.3,1190.12,696,0.74,0.80344692,0.389947575,1,0,0.389947575,0,FALSE
3316,6576,355,434,398,405394,109456.38,295937.62,2171.49,507,0.73,0.510719282,0.330214416,1,0,0.330214416,0,FALSE
3317,5399,457,468,412,254625,56017.5,198607.5,1321.34,640,0.78,0.492376366,0.244737914,1,0,0.244737914,1,FALSE
3318,5001,486,488,318,296543,56343.17,240199.83,1762.5,501,0.81,0.610777844,0.352429514,0,0,0.352429514,0,FALSE
3319,9694,282,365,236,484847,63030.11,421816.89,2013.82,782,0.87,0.298826078,0.207738808,0,1,0.207738808,1,FALSE
3320,3656,441,475,238,413441,28940.87,384500.13,1835.66,752,0.93,0.8177407,0.502095186,0,0,0.502095186,0,FALSE
3321,6166,464,418,264,343159,58337.03,284821.97,1894.93,618,0.83,0.4931771,0.30731917,0,0,0.30731917,0,FALSE
3322,3973,377,374,361,459457,114864.25,344592.75,2528.5,597,0.75,0.916310093,0.636420841,1,0,0.636420841,0,FALSE
3323,9302,432,384,425,496357,69489.98,426867.02,2291.51,739,0.86,0.379758117,0.246345947,0,0,0.246345947,1,FALSE
3324,3874,494,440,267,230470,36875.2,193594.8,1160.7,657,0.84,0.609628291,0.299612803,0,0,0.299612803,0,FALSE
3325,6056,484,480,445,346453,31180.77,315272.23,2097.51,627,0.91,0.579014201,0.346352378,0,0,0.346352378,0,FALSE
3326,5117,311,364,225,430813,21540.65,409272.35,2453.79,695,0.95,0.655421145,0.479536838,0,0,0.479536838,0,FALSE
3327,2629,437,419,430,335996,26879.68,309116.32,1475.77,758,0.92,1.050502092,0.561342716,0,0,0.561342716,0,FALSE
3328,5110,298,482,308,231349,60150.74,171198.26,817.33,782,0.74,0.372863014,0.159947162,1,0,0.159947162,1,FALSE
3329,7857,274,402,372,293773,55816.87,237956.13,1277.4,736,0.81,0.295965381,0.162581138,0,1,0.162581138,1,FALSE
3330,7752,420,459,407,451173,81211.14,369961.86,1986.04,706,0.82,0.422089783,0.25619711,0,0,0.25619711,1,FALSE
3331,7419,430,390,366,281999,64859.77,217139.23,915.47,812,0.77,0.283255156,0.123395336,1,1,0.123395336,1,TRUE
3332,6644,497,494,444,488864,112438.72,376425.28,2762.08,534,0.77,0.631709813,0.415725467,1,0,0.415725467,0,FALSE
3333,2890,223,414,269,416763,104190.75,312572.25,2079.55,620,0.75,1.033062284,0.719567474,1,0,0.719567474,0,FALSE
3334,8279,250,461,201,410688,82137.6,328550.4,2185.85,643,0.8,0.374181664,0.264023433,0,0,0.264023433,1,FALSE
3335,8528,395,433,356,422126,42212.6,379913.4,2787.67,535,0.9,0.465721154,0.326884381,0,0,0.326884381,0,FALSE
3336,7708,292,479,369,496563,134072.01,362490.99,2411.66,641,0.73,0.460775817,0.31287753,1,0,0.31287753,0,FALSE
3337,5881,386,436,367,346797,65891.43,280905.57,1868.87,648,0.81,0.51995749,0.31778099,0,0,0.31778099,0,FALSE
3338,6894,418,396,299,470089,75214.24,394874.76,2897.45,577,0.84,0.58173049,0.420285756,0,0,0.420285756,0,FALSE
3339,9590,305,461,354,308948,37073.76,271874.24,1630.02,671,0.88,0.286759124,0.169970803,0,1,0.169970803,1,FALSE
3340,2642,305,424,384,422528,21126.4,401401.6,2670.53,626,0.95,1.432070401,1.010798637,0,0,1.010798637,0,FALSE
3341,4884,259,404,337,292379,76018.54,216360.46,1161.47,743,0.74,0.442561425,0.23781122,1,0,0.23781122,1,FALSE
3342,6312,299,369,334,470286,84651.48,385634.52,2829.65,557,0.82,0.607042142,0.448296895,0,0,0.448296895,0,FALSE
3343,4038,352,436,419,288757,69301.68,219455.32,1610.29,542,0.76,0.697694403,0.398784052,1,0,0.398784052,0,FALSE
3344,9506,223,388,437,451472,103838.56,347633.44,2312.81,621,0.77,0.353546181,0.243300021,1,1,0.243300021,1,TRUE
3345,4005,421,487,416,276288,41443.2,234844.8,1121.18,789,0.85,0.610531835,0.279945069,0,0,0.279945069,1,FALSE
3346,2003,460,466,367,370826,103831.28,266994.72,1274.67,768,0.72,1.281912132,0.636380429,1,0,0.636380429,0,FALSE
3347,8293,336,490,305,355854,99639.12,256214.88,1704.6,623,0.72,0.341926926,0.205546847,1,1,0.205546847,1,TRUE
3348,9542,343,455,243,452988,67948.2,385039.8,1623.34,846,0.85,0.279222385,0.17012576,0,1,0.17012576,1,FALSE
3349,2637,409,386,404,342526,37677.86,304848.14,2236.87,549,0.89,1.30294653,0.848263178,0,0,0.848263178,0,FALSE
3350,4648,220,488,345,247917,71895.93,176021.07,1291.58,540,0.71,0.504427711,0.277878657,1,0,0.277878657,1,FALSE
3351,8515,427,466,243,326479,78354.96,248124.04,1820.65,570,0.76,0.34722842,0.213816794,1,1,0.213816794,1,TRUE
3352,4276,363,490,268,295577,17734.62,277842.38,2038.71,597,0.94,0.738940599,0.476779701,0,0,0.476779701,0,FALSE
3353,9187,395,366,225,265150,31818,233332,1113.96,754,0.88,0.228579515,0.121253946,0,1,0.121253946,1,FALSE
3354,4129,462,485,219,465502,83790.36,381711.64,2049.11,720,0.82,0.778665536,0.496272705,0,0,0.496272705,0,FALSE
3355,4370,352,483,410,471922,23596.1,448325.9,3289.66,547,0.95,1.037679634,0.752782609,0,0,0.752782609,0,FALSE
3356,5326,206,428,212,316966,50714.56,266251.44,1271.13,776,0.84,0.397508449,0.238665039,0,0,0.238665039,1,FALSE
3357,9130,374,450,213,335975,53756,282219,1189.85,832,0.84,0.24390471,0.130323111,0,1,0.130323111,1,FALSE
3358,7393,390,404,380,457033,41132.97,415900.03,1753.45,847,0.91,0.395975923,0.237177059,0,0,0.237177059,1,FALSE
3359,2308,275,417,344,326301,19578.06,306722.94,2040.64,628,0.94,1.333032929,0.884159445,0,0,0.884159445,0,FALSE
3360,7733,385,456,281,373581,63508.77,310072.23,2275.2,507,0.83,0.439312039,0.294219578,0,0,0.294219578,0,FALSE
3361,2606,444,491,344,440011,123203.08,316807.92,2324.62,509,0.72,1.382816577,0.892026094,1,0,0.892026094,0,FALSE
3362,6984,372,495,364,273600,38304,235296,1263.12,719,0.86,0.357119129,0.180859107,0,1,0.180859107,1,FALSE
3363,5389,327,366,279,265515,34516.95,230998.05,1694.98,598,0.87,0.494893301,0.314525886,0,0,0.314525886,0,FALSE
3364,2684,232,482,285,390069,46808.28,343260.72,2283.72,610,0.88,1.223070045,0.850864382,0,0,0.850864382,0,FALSE
3365,5745,351,467,397,490377,98075.4,392301.6,2878.57,593,0.8,0.712544822,0.501056571,0,0,0.501056571,0,FALSE
3366,3682,273,488,445,388983,38898.3,350084.7,2568.8,590,0.9,1.025203694,0.697664313,0,0,0.697664313,0,FALSE
3367,9066,240,460,413,318194,79548.5,238645.5,1006.14,849,0.75,0.233745864,0.110979484,1,1,0.110979484,1,TRUE
3368,4186,471,368,435,247444,44539.92,202904.08,1216.51,692,0.82,0.594961777,0.290613951,0,0,0.290613951,0,FALSE
3369,9010,326,370,408,300187,24014.96,276172.04,1482.55,705,0.92,0.287075472,0.16454495,0,1,0.16454495,1,FALSE
3370,8278,472,486,232,345510,41461.2,304048.8,2231,523,0.88,0.413264073,0.269509543,0,0,0.269509543,1,FALSE
3371,7807,488,421,328,476842,85831.56,391010.44,2344.31,670,0.82,0.458730626,0.300283079,0,0,0.300283079,0,FALSE
3372,6026,247,356,407,326574,65314.8,261259.2,1738.16,610,0.8,0.456050448,0.288443412,0,0,0.288443412,0,FALSE
3373,2082,422,468,358,474384,71157.6,403226.4,2958.73,535,0.85,2.020523535,1.421099904,0,0,1.421099904,0,FALSE
3374,6554,441,390,305,343507,24045.49,319461.51,2344.1,556,0.93,0.530988709,0.357659445,0,0,0.357659445,0,FALSE
3375,9023,329,460,262,296235,26661.15,269573.85,1978.04,512,0.91,0.335702095,0.219221988,0,1,0.219221988,1,FALSE
